ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Remaining debt home,38500.0,899,62.520027,7.509616,38500.0,402.68,120,38500.0,1686,3,1,7,0
New credit,Car,6000.0,899,62.521379,31.318613,8304.0,120.0,58,6000.0,1685,3,1,7,0
New credit,Car,25000.0,861,62.546696,15.765661,8304.0,600.0,56,30000.0,1742,3,4,13,1
New credit,Car,13000.0,899,62.847259,32.063428,13000.0,754.41,18,13000.0,1647,3,5,14,0
New credit,Car,5000.0,899,62.914591,30.925445,8304.0,50.0,138,5000.0,1644,3,4,18,0
New credit,Existing loan takeover,20000.0,1010,62.928666,17.306979,8304.0,200.0,127,20000.0,1724,3,2,14,1
New credit,Home improvement,15000.0,899,62.935425,30.90445,15000.0,157.59,120,15000.0,1683,3,1,8,0
New credit,Car,10000.0,1030,62.941488,5.070111,10000.0,200.01,57,10000.0,1674,3,2,7,1
New credit,Car,5500.0,816,62.944045,17.987776,5500.0,168.1,36,5500.0,1725,3,2,9,1
Limit raise,Home improvement,12500.0,899,62.965137,11.104095,5000.0,125.0,134,12500.0,1693,3,0,8,0
New credit,"Other, see explanation",25000.0,1020,62.968582,18.186916,8304.0,300.0,101,25000.0,1642,3,4,9,0
Limit raise,Unknown,20000.0,899,62.969492,11.19686,8304.0,200.0,127,20000.0,1700,3,1,7,1
New credit,Existing loan takeover,50000.0,899,62.969771,45.969811,17202.63,584.07,115,54000.0,1549,4,4,10,1
New credit,"Other, see explanation",50000.0,998,62.974094,17.032769,8304.0,750.0,126,75000.0,1688,3,1,7,0
New credit,Unknown,0.0,937,62.976407,17.993593,1200.0,180.6,30,5000.0,1652,3,4,9,1
New credit,Unknown,0.0,899,62.990734,17.230963,25000.0,349.81,84,25000.0,1728,3,4,11,1
New credit,Existing loan takeover,10000.0,899,62.995252,30.844459,8304.0,247.52,80,0.0,1643,3,4,13,0
New credit,Car,10000.0,899,63.00122,56.84484,10000.0,232.82,48,10000.0,1686,3,1,8,0
New credit,"Other, see explanation",7000.0,899,63.007861,30.831939,8304.0,125.0,66,7000.0,1572,4,0,6,0
New credit,Existing loan takeover,11600.0,899,63.009325,30.830486,8304.0,150.0,96,11600.0,1571,4,0,6,0
New credit,Not speficied,25000.0,756,63.017889,18.096013,8304.0,193.78,180,25000.0,1650,3,4,12,1
New credit,Home improvement,15000.0,973,63.018376,10.117589,8304.0,300.0,56,15000.0,1629,3,4,15,1
New credit,Existing loan takeover,30000.0,899,63.028598,12.022798,30000.0,313.78,120,30000.0,1645,3,4,19,0
New credit,Car,5000.0,1038,63.035899,11.210771,5000.0,100.0,58,5000.0,1697,3,0,10,1
Limit raise,"Other, see explanation",18000.0,829,63.041574,19.026317,4500.0,180.0,127,18000.0,1645,3,4,19,0
Limit raise,Home improvement,0.0,899,63.042634,16.851614,8304.0,500.0,126,50000.0,1715,3,4,9,1
New credit,Existing loan takeover,5000.0,899,63.043455,12.858135,5000.0,100.25,58,5000.0,1637,3,4,13,1
New credit,Car,6500.0,899,63.045961,12.928975,8304.0,173.0,42,6500.0,1636,3,4,8,1
Limit raise,Unknown,0.0,899,63.051377,30.788647,8304.0,250.0,126,25000.0,1652,3,4,23,0
New credit,Car,41000.0,899,63.055295,31.127627,8304.0,450.0,77,30000.0,1603,3,3,9,1
New credit,Car,12000.0,1088,63.07721,33.836222,12000.0,362.66,36,12000.0,1582,4,1,10,1
New credit,Existing loan takeover,20000.0,805,63.077466,14.122407,8304.0,400.0,56,20000.0,1686,3,1,7,0
New credit,Car,5000.0,899,63.079919,11.109111,5000.0,100.25,58,5000.0,1708,3,0,12,0
New credit,"Other, see explanation",15000.0,887,63.080469,11.111499,15000.0,304.32,55,15000.0,1699,3,1,9,1
New credit,Existing loan takeover,10000.0,751,63.085554,17.843404,7609.0,302.21,36,10000.0,1725,3,2,9,1
New credit,Home improvement,48000.0,840,63.093628,17.852234,15216.56,652.07,87,48000.0,1688,3,0,15,1
Limit raise,Home improvement,0.0,899,63.130606,20.132036,8304.0,200.0,57,10000.0,1795,3,0,13,1
New credit,Home improvement,5000.0,862,63.137444,13.788068,8304.0,100.0,58,5000.0,1689,3,0,18,0
New credit,Existing loan takeover,15000.0,779,63.142147,9.88743,8304.0,200.0,89,15000.0,1650,3,4,12,1
New credit,Unknown,0.0,989,63.146968,13.775632,506.19,52.0,138,5200.0,1725,3,2,14,1
New credit,other,5000.0,899,63.148428,31.762454,8304.0,160.0,48,6800.0,1636,3,5,10,0
New credit,Home improvement,15000.0,1016,63.158381,12.981623,15000.0,300.0,56,15000.0,1721,3,2,14,1
New credit,Home improvement,15000.0,895,63.161631,11.067436,15000.0,299.46,56,15000.0,1687,3,0,16,1
New credit,Existing loan takeover,25000.0,858,63.170694,10.002299,8304.0,300.0,101,25000.0,1697,3,0,14,0
New credit,Existing loan takeover,46000.0,899,63.18198,20.030228,8304.0,700.0,76,46000.0,1673,3,1,10,0
New credit,Car,10000.0,899,63.182167,5.837283,10000.0,108.81,120,10000.0,1686,3,1,7,0
New credit,Home improvement,5000.0,899,63.187898,30.651942,8304.0,50.0,138,5000.0,1569,4,0,6,0
New credit,Unknown,0.0,899,63.191584,30.648168,8304.0,170.0,127,17000.0,1638,3,4,14,0
New credit,Home improvement,5000.0,963,63.196405,17.989879,5000.0,97.4,60,5000.0,1696,3,0,9,1
New credit,Existing loan takeover,10000.0,899,63.208081,34.631577,8304.0,150.0,80,10000.0,1673,3,1,11,0
New credit,Car,15000.0,915,63.214354,17.824107,8304.0,250.0,69,15000.0,1654,3,1,10,0
New credit,Car,15000.0,899,63.214481,5.038426,15000.0,188.43,96,15000.0,1683,3,1,8,0
New credit,Not speficied,6000.0,899,63.217017,31.693913,8304.0,300.0,28,7700.0,1638,3,5,11,0
New credit,Unknown,0.0,864,63.21708,13.779927,6000.0,60.0,138,6000.0,1694,3,1,13,0
New credit,Home improvement,30000.0,806,63.218107,19.798805,19000.0,356.76,60,19000.0,1680,3,0,14,0
New credit,Car,50000.0,899,63.220869,10.917177,8304.0,500.0,126,50000.0,1675,3,2,7,0
New credit,Not speficied,16500.0,899,63.246232,31.664603,10280.0,378.44,48,16500.0,1638,3,5,11,0
New credit,Car,7800.0,899,63.247357,17.727742,5500.0,100.13,65,5500.0,1712,3,3,12,1
New credit,Car,10000.0,973,63.260241,10.890802,8000.0,80.0,138,8000.0,1643,3,5,13,0
New credit,Car,20000.0,899,63.261113,12.782061,20000.0,375.53,60,20000.0,1674,3,2,7,0
New credit,Existing loan takeover,30000.0,784,63.274179,17.666268,16.0,457.74,75,29700.0,1698,3,1,16,1
New credit,Car,15000.0,997,63.279803,9.930248,10000.0,200.0,89,15000.0,1629,3,4,14,1
New credit,Car,5000.0,899,63.279915,9.688362,5000.0,100.25,58,5000.0,1632,3,4,16,1
New credit,Car,8000.0,675,63.307348,17.592081,7000.0,213.95,36,7000.0,1730,3,4,11,1
New credit,Car,17000.0,904,63.30874,17.612963,8955.0,250.16,85,18000.0,1709,3,0,12,1
New credit,Car,35000.0,966,63.313152,12.823987,35000.0,350.0,126,35000.0,1725,3,3,7,1
Limit raise,Motorcycle,25000.0,899,63.319449,11.744115,8304.0,500.0,56,25000.0,1694,3,0,9,1
Limit raise,Car,0.0,899,63.325577,5.898512,8304.0,200.0,100,16500.0,1674,3,2,7,0
New credit,Home improvement,25000.0,899,63.337945,9.940455,8304.0,480.0,59,25000.0,1641,3,5,11,0
New credit,Car,15000.0,899,63.347501,9.835478,15000.0,448.17,36,15000.0,1693,3,0,14,0
New credit,Home improvement,15000.0,899,63.354622,16.561613,13500.0,297.8,51,13500.0,1729,3,4,10,1
New credit,Home improvement,50000.0,899,63.356951,31.553828,30000.0,522.97,120,50000.0,1644,3,5,13,0
New credit,Existing loan takeover,13000.0,899,63.359189,27.816745,750.0,250.0,60,13000.0,1570,4,4,7,0
New credit,Car,5000.0,730,63.367665,16.567701,5000.0,152.82,36,5000.0,1728,3,4,10,1
Limit raise,Home improvement,17000.0,899,63.379329,11.846671,8304.0,200.0,104,17000.0,1648,3,5,14,0
New credit,Existing loan takeover,25000.0,755,63.379799,19.661524,12039.0,399.13,72,25000.0,1819,3,0,19,1
Limit raise,Car,17000.0,899,63.400772,16.603593,7000.0,300.0,65,17000.0,1725,3,2,14,1
New credit,Home improvement,15000.0,899,63.404581,31.506052,8304.0,175.0,127,17500.0,1647,3,5,13,0
New credit,Home improvement,5000.0,1018,63.422327,10.768973,8304.0,250.0,22,5000.0,1674,3,2,7,0
New credit,Car,5000.0,899,63.443898,31.466863,5000.0,100.25,58,5000.0,1674,3,2,7,0
New credit,Home improvement,37000.0,899,63.460529,30.674559,8304.0,370.0,126,37000.0,1634,3,5,10,0
New credit,Home improvement,10000.0,899,63.503248,17.453693,10000.0,191.27,60,10000.0,1685,3,0,15,1
New credit,Existing loan takeover,23750.0,887,63.518647,11.562047,8304.0,350.0,104,30000.0,1702,3,1,10,1
New credit,Not speficied,32000.0,899,63.944532,30.96614,31000.0,325.55,180,42000.0,1598,4,1,7,0
New credit,Car,6000.0,899,63.944631,32.895616,6000.0,100.33,72,6000.0,1676,3,0,8,0
New credit,Existing loan takeover,5000.0,899,63.945363,30.965379,8304.0,85.0,70,5000.0,1654,3,5,15,0
New credit,Car,12500.0,899,63.947337,30.963367,12500.0,239.09,60,12500.0,1654,3,5,15,0
New credit,Existing loan takeover,7500.0,899,63.958278,7.192755,8304.0,109.0,134,10900.0,1675,3,2,7,0
New credit,Motorcycle,6000.0,899,63.961248,5.058404,6000.0,116.87,60,6000.0,1674,3,2,7,0
New credit,Home improvement,30000.0,875,63.963903,26.11998,33000.0,345.16,120,33000.0,1644,3,2,8,1
New credit,Car,5000.0,895,63.972408,7.097929,5000.0,97.4,60,5000.0,1640,3,4,13,1
New credit,Home improvement,20000.0,899,63.972902,30.937946,8304.0,500.0,44,20000.0,1675,3,2,7,0
New credit,Unknown,0.0,899,63.987964,44.126449,12000.0,198.7,71,12000.0,1604,4,2,11,1
New credit,Remaining debt home,12500.0,899,63.988146,30.92275,12500.0,398.19,34,12500.0,1589,4,1,7,0
Limit raise,Car,27500.0,899,63.997296,16.010154,8304.0,300.0,113,27500.0,1742,3,4,13,1
New credit,Unknown,0.0,899,64.004611,12.023807,8304.0,377.41,60,20100.0,1725,3,2,9,0
New credit,Existing loan takeover,25000.0,879,64.016397,17.215532,8304.0,375.0,77,25000.0,1714,3,4,8,1
New credit,Unknown,0.0,943,64.027097,11.201158,8304.0,550.0,53,26000.0,1725,3,2,13,0
New credit,Remaining debt home,15000.0,971,64.035937,12.113813,8304.0,200.6,89,15000.0,1725,3,2,9,1
New credit,Car,20000.0,899,64.046213,16.051754,20000.0,200.0,127,20000.0,1729,3,4,10,0
New credit,"Other, see explanation",25000.0,899,64.046669,12.071723,25000.0,261.48,120,25000.0,1726,3,2,15,1
New credit,other,30000.0,979,64.060853,10.97259,8304.0,300.0,126,30000.0,1678,3,0,16,0
New credit,Existing loan takeover,23500.0,899,64.060972,11.13197,2103.0,246.89,120,23500.0,1680,3,0,9,0
New credit,Car,10000.0,861,64.071617,16.855717,10000.0,108.81,120,10000.0,1695,3,1,11,1
New credit,Car,50000.0,959,64.078165,9.04404,8304.0,700.0,84,50000.0,1648,3,3,10,0
New credit,Home improvement,15000.0,852,64.095938,16.816049,15000.0,240.14,72,15000.0,1700,3,1,10,1
New credit,Car,5000.0,899,64.097712,34.756081,8304.0,247.52,80,0.0,1676,3,2,8,0
New credit,Existing loan takeover,14000.0,824,64.109578,18.787841,496.0,290.25,58,15000.0,1657,3,1,10,1
New credit,Car,10000.0,943,64.125987,16.798619,10000.0,294.71,37,10000.0,1693,3,0,8,1
New credit,Car,12000.0,899,64.132615,32.70724,12000.0,247.64,55,12000.0,1676,3,0,8,0
New credit,Car,20000.0,926,64.141965,10.089097,20000.0,399.28,56,20000.0,1691,3,1,14,1
New credit,Car,15000.0,755,64.144737,8.872269,15000.0,200.6,89,15000.0,1668,3,2,10,1
New credit,"Other, see explanation",0.0,899,64.1562,10.032836,5000.0,50.0,138,5000.0,1651,3,4,10,0
Limit raise,Home improvement,71500.0,899,64.158212,15.885743,8304.0,715.0,126,71500.0,1783,3,6,16,1
New credit,Car,15000.0,1007,64.161306,8.691286,15000.0,179.34,102,15000.0,1629,3,4,15,1
New credit,Home improvement,5000.0,1084,64.168961,19.09205,8304.0,50.0,138,5000.0,1700,3,1,11,1
New credit,Existing loan takeover,10000.0,814,64.173198,23.817712,8304.0,150.0,72,9000.0,1596,3,4,5,1
Limit raise,Existing loan takeover,11500.0,899,64.186634,8.881032,8304.0,250.0,52,11500.0,1648,3,3,10,0
Limit raise,Existing loan takeover,14100.0,899,64.191363,15.747013,8304.0,200.0,89,15000.0,1696,3,0,10,1
Limit raise,Home improvement,31000.0,813,64.194139,11.916296,8304.0,310.0,126,31000.0,1641,3,4,9,0
New credit,Existing loan takeover,10000.0,958,64.194891,17.98436,8304.0,300.0,37,10000.0,1636,3,2,13,1
New credit,Car,10000.0,899,64.195077,34.65907,8304.0,225.0,50,10000.0,1657,3,2,18,0
New credit,"Other, see explanation",10000.0,644,64.205217,32.000318,10000.0,302.21,36,10000.0,1568,4,4,11,1
New credit,Car,5000.0,899,64.225987,32.61406,8304.0,100.0,58,5000.0,1641,3,4,9,0
New credit,Car,15000.0,881,64.238402,8.895277,15000.0,344.04,48,15000.0,1643,3,4,9,0
New credit,"Other, see explanation",55000.0,999,64.241467,8.937462,8304.0,460.0,126,46000.0,1657,3,3,9,1
New credit,Existing loan takeover,10000.0,977,64.244372,8.988648,10000.0,302.21,36,10000.0,1691,3,0,14,1
New credit,Car,10000.0,899,64.296699,32.543372,8304.0,250.0,45,10000.0,1677,3,0,11,0
New credit,Existing loan takeover,25000.0,914,64.31436,23.828917,8304.0,300.0,126,30000.0,1661,3,1,9,1
New credit,Car,5000.0,802,64.317281,8.62411,5000.0,56.3,120,5000.0,1636,3,4,8,1
New credit,Home improvement,11000.0,899,64.321632,24.588959,11000.0,119.69,120,11000.0,1651,3,4,11,0
New credit,Home improvement,12500.0,1033,64.354661,10.86151,5500.0,300.0,47,12500.0,1686,3,0,17,0
New credit,Car,10000.0,890,64.365486,16.564368,10000.0,246.69,45,10000.0,1720,3,2,11,1
New credit,"Other, see explanation",12000.0,865,64.388275,11.669335,7768.0,174.4,110,15500.0,1726,3,3,8,1
New credit,Car,5000.0,919,64.399395,31.782173,7000.0,299.55,25,7000.0,1592,3,3,11,1
New credit,Remaining debt home,15500.0,899,64.418489,32.421723,14600.0,158.86,120,14600.0,1696,3,0,9,0
New credit,Car,10000.0,899,64.443756,32.396479,8304.0,300.0,37,10000.0,1680,3,0,15,0
New credit,Car,5000.0,899,64.448348,32.391829,5000.0,152.82,36,5000.0,1641,3,4,9,0
New credit,Car,18000.0,985,64.460907,8.739612,18000.0,272.02,77,18000.0,1706,3,0,11,1
New credit,Home improvement,15000.0,899,64.462412,32.377781,6218.0,281.65,60,15000.0,1647,3,4,9,0
New credit,Existing loan takeover,35000.0,899,64.518659,32.321664,8304.0,350.0,126,35000.0,1673,3,0,13,0
New credit,Car,10000.0,899,64.790877,2.185181,10000.0,302.21,36,10000.0,1681,3,1,9,0
New credit,Home improvement,5000.0,899,64.863609,31.976661,8304.0,50.0,138,5000.0,1647,3,4,9,0
New credit,Existing loan takeover,25000.0,899,64.921419,31.918873,8304.0,250.0,126,25000.0,1676,3,0,14,0
New credit,Car,5000.0,899,64.922749,31.917529,5000.0,118.15,48,5000.0,1686,3,0,17,0
New credit,"Other, see explanation",5000.0,1065,64.936917,11.302692,5000.0,83.61,72,5000.0,1707,3,3,14,1
New credit,Car,15000.0,899,64.941045,2.481704,15000.0,281.65,60,15000.0,1676,3,0,12,0
New credit,Existing loan takeover,25000.0,899,64.949279,33.904443,8304.0,250.0,126,25000.0,1664,3,2,19,0
New credit,Car,20000.0,951,64.958641,6.231198,20000.0,298.93,78,20000.0,1632,3,4,14,1
New credit,Car,30000.0,899,64.974127,11.173865,8304.0,400.0,89,30000.0,1699,3,1,8,1
New credit,Car,15000.0,899,64.999008,8.113002,15000.0,300.0,56,15000.0,1644,3,4,13,1
New credit,Home improvement,15000.0,899,65.008689,15.902499,15000.0,281.65,60,15000.0,1725,3,2,9,1
New credit,Extra spending limit,5000.0,899,65.024823,1.098875,8304.0,400.0,13,5000.0,1676,3,0,12,0
New credit,Existing loan takeover,25000.0,892,65.032889,8.142832,20000.0,250.0,126,25000.0,1650,3,4,10,1
New credit,Car,17500.0,793,65.037689,16.074701,17500.0,183.85,120,17500.0,1679,3,0,9,0
New credit,Car,20000.0,899,65.038596,32.801249,20000.0,210.12,120,20000.0,1686,3,1,8,0
New credit,Not speficied,15000.0,899,65.048913,10.944799,8304.0,150.0,127,15000.0,1719,3,2,12,1
New credit,Not speficied,7500.0,899,65.049028,33.804856,8304.0,400.0,126,40000.0,1541,4,5,6,0
New credit,Car,15000.0,899,65.062998,7.82898,15000.0,299.46,56,15000.0,1636,3,4,8,1
New credit,Extra spending limit,5000.0,899,65.080156,10.941478,8304.0,250.0,92,19300.0,1695,3,1,13,0
New credit,"Other, see explanation",5000.0,905,65.0882,8.9735,2600.0,100.0,58,5000.0,1676,3,0,14,0
New credit,Car,30000.0,794,65.099016,16.072283,8304.0,313.78,120,30000.0,1792,3,0,8,1
New credit,"Other, see explanation",20000.0,899,65.106109,31.73378,7000.0,311.24,24,7000.0,1677,3,0,14,0
New credit,Car,12000.0,1033,65.112492,8.950592,12000.0,229.53,60,12000.0,1703,3,0,11,1
New credit,Car,6000.0,899,65.115197,31.72472,8304.0,130.0,53,6000.0,1677,3,0,16,0
New credit,Not speficied,41000.0,914,65.121019,10.822599,16000.0,410.0,126,41000.0,1677,3,0,16,0
New credit,Car,6000.0,880,65.134625,16.038248,6000.0,116.87,60,6000.0,1686,3,0,17,0
New credit,Car,13000.0,899,65.152781,10.693814,12646.93,313.78,120,30000.0,1719,3,1,6,1
New credit,Car,15000.0,899,65.166433,14.858955,15000.0,240.14,72,15000.0,1796,3,0,9,1
New credit,"Other, see explanation",24000.0,899,65.175913,11.805997,19500.0,699.05,37,24000.0,1651,3,4,11,0
New credit,Existing loan takeover,20000.0,899,65.195483,11.924385,500.0,360.0,56,18000.0,1690,3,0,18,0
New credit,Caravan / Camper,8000.0,899,65.198959,31.641174,8000.0,244.52,36,8000.0,1679,3,0,14,0
New credit,Car,5000.0,883,65.207762,15.715951,5000.0,118.15,48,5000.0,1694,3,0,9,1
New credit,Home improvement,7500.0,899,65.240224,31.59987,8304.0,125.0,72,7500.0,1678,3,0,16,0
New credit,Existing loan takeover,11000.0,839,65.254927,16.996141,1010.0,198.99,64,11000.0,1689,3,0,18,0
New credit,Car,5000.0,899,65.264478,15.643675,8304.0,152.0,36,5000.0,1796,3,0,9,1
New credit,"Other, see explanation",10000.0,899,65.266205,15.880732,6143.0,302.21,36,10000.0,1686,3,1,8,0
New credit,Car,10000.0,899,65.267368,14.786651,8304.0,150.0,80,10000.0,1680,3,0,15,0
New credit,Car,5000.0,973,65.305422,15.617489,5000.0,152.82,36,5000.0,1706,3,0,11,1
New credit,Home improvement,10000.0,957,65.30802,17.789496,8304.0,100.0,134,10000.0,1658,3,2,9,1
New credit,Car,15000.0,999,65.315221,17.691197,7500.0,150.0,127,15000.0,1678,3,0,16,0
New credit,Car,5000.0,899,65.326013,4.930667,6000.0,116.87,60,6000.0,1678,3,0,15,0
New credit,Car,20000.0,796,65.346004,14.730833,20000.0,375.53,60,20000.0,1724,3,2,13,1
New credit,Car,30000.0,918,65.362998,9.608698,24000.0,600.0,56,30000.0,1652,3,4,11,0
New credit,Car,10000.0,899,65.36556,31.474522,10000.0,302.21,36,10000.0,1678,3,0,16,0
New credit,Home improvement,10000.0,738,65.395756,22.799479,8304.0,100.0,134,10000.0,1656,3,1,10,1
New credit,"Other, see explanation",15000.0,899,65.397031,31.443271,15000.0,364.85,45,15000.0,1652,3,4,11,0
New credit,Car,15000.0,899,65.405391,32.434661,15000.0,448.17,36,15000.0,1673,3,1,10,0
New credit,Home improvement,16000.0,751,65.419297,8.659876,9000.0,220.0,86,16000.0,1694,3,0,9,1
New credit,Car,15000.0,672,65.422117,25.592173,8304.0,300.0,56,15000.0,1568,4,4,10,1
New credit,Car,7000.0,869,65.42326,8.764223,7000.0,311.24,24,7000.0,1690,3,0,16,1
New credit,Remaining debt home,10000.0,899,65.428235,31.412097,10000.0,302.21,36,10000.0,1652,3,4,11,0
New credit,Car,10000.0,899,65.43649,31.403733,4150.0,67.56,120,6000.0,1642,3,4,9,0
New credit,Home improvement,27500.0,688,65.438734,8.525796,8304.0,295.0,126,29500.0,1690,3,0,18,0
New credit,Car,5000.0,899,65.440115,31.400088,5000.0,192.52,28,5000.0,1694,3,0,19,0
New credit,Car,15000.0,899,65.45155,14.629491,8304.0,280.0,61,15000.0,1741,3,4,13,1
New credit,Remaining debt home,35000.0,899,65.456956,11.64897,35000.0,594.9,67,35000.0,1651,3,1,16,0
New credit,Existing loan takeover,5000.0,899,65.565643,7.623615,866.0,222.31,24,5000.0,1658,3,3,8,0
New credit,Car,5000.0,899,65.921833,17.326381,8304.0,350.0,15,5000.0,1680,3,1,9,0
New credit,"Other, see explanation",5000.0,899,65.925911,17.218273,5000.0,291.87,18,5000.0,1648,3,1,13,1
New credit,Car,5000.0,899,65.927761,8.268434,5000.0,118.15,48,5000.0,1674,3,0,8,0
New credit,"Other, see explanation",25000.0,990,65.938729,14.987799,12729.0,327.09,91,25000.0,1696,3,1,13,1
New credit,Remaining debt home,10500.0,776,65.940196,44.239287,1903.97,200.84,60,10500.0,1697,3,0,10,1
New credit,Car,15000.0,899,65.94835,2.010483,15000.0,273.61,62,15000.0,1672,3,2,8,0
Limit raise,Existing loan takeover,20000.0,899,65.952584,29.165215,8304.0,247.52,80,0.0,1681,3,1,9,0
New credit,Car,5500.0,899,65.953153,10.034135,5500.0,150.0,41,5500.0,1635,3,5,9,0
Limit raise,Home improvement,0.0,899,65.953842,1.002132,8304.0,450.0,85,32500.0,1684,3,1,8,0
Limit raise,Unknown,0.0,899,65.956416,14.011887,8304.0,500.0,66,29000.0,1635,3,5,9,0
New credit,Car,5000.0,899,65.957552,32.896524,5000.0,100.25,58,5000.0,1667,3,2,9,0
New credit,"Other, see explanation",5000.0,844,65.95813,7.152692,730.0,97.4,60,5000.0,1629,3,4,15,1
Limit raise,Car,50000.0,853,65.96419,32.0602,8304.0,1100.0,50,50000.0,1635,3,5,9,0
Limit raise,"Other, see explanation",10000.0,899,65.968604,59.871212,8304.0,130.0,134,13000.0,1574,4,1,14,0
New credit,Not speficied,50000.0,834,65.969234,28.185671,8304.0,500.0,126,50000.0,1828,3,0,21,1
Limit raise,Home improvement,10000.0,899,65.971585,9.243846,8304.0,200.0,57,10000.0,1701,3,0,12,1
Limit raise,Unknown,0.0,899,65.978852,9.133855,8304.0,300.0,126,30000.0,1650,3,4,12,0
New credit,Unknown,0.0,896,65.980028,77.028721,15093.0,261.48,120,25000.0,1531,5,0,8,1
New credit,Car,7500.0,899,65.986384,30.85352,7500.0,148.2,59,7500.0,1651,3,4,11,0
New credit,Home improvement,5000.0,899,65.996018,31.844005,8304.0,60.0,108,5000.0,1635,3,5,9,0
Limit raise,Unknown,0.0,929,66.007733,22.115191,8304.0,250.0,91,19000.0,1624,3,3,7,0
Limit raise,Home improvement,15000.0,899,66.022308,7.151624,2000.0,160.0,117,15000.0,1651,3,1,16,0
New credit,Home improvement,5000.0,899,66.024097,31.815797,8304.0,250.0,126,25000.0,1657,3,1,14,0
New credit,Home improvement,8500.0,987,66.041334,13.857357,8500.0,247.38,38,8500.0,1714,3,4,7,1
Limit raise,Unknown,0.0,899,66.046143,3.062687,8304.0,350.0,56,17500.0,1677,3,0,11,1
New credit,"Other, see explanation",15000.0,899,66.046485,30.793623,15000.0,331.55,50,15000.0,1647,3,4,9,0
